,星期,時間,方向,里程,車速,交通量
158,2,1,1,293.0,111,27
159,2,1,1,301.9,111,30
160,2,1,1,308.3,111,33
161,2,1,1,312.6,111,27
162,2,1,1,318.5,111,34
163,2,1,1,322.7,111,31
164,2,1,1,325.2,111,20
165,2,1,1,328.6,106,28
166,2,1,1,336.6,111,43
167,2,1,1,339.8,111,48
168,2,1,1,346.0,115,36
169,2,1,1,353.5,111,32
170,2,1,1,356.1,108,40
171,2,1,1,359.0,100,36
172,2,1,1,364.0,104,30
173,2,1,1,367.6,104,32
174,2,1,1,368.6,39,2
175,2,2,0,1.7,82,11
176,2,2,0,2.9,75,19
177,2,2,0,6.1,86,29
178,2,2,0,9.9,93,44
179,2,2,0,14.7,97,23
180,2,2,0,15.5,97,45
181,2,2,0,17.4,104,9
182,2,2,0,20.0,100,12
183,2,2,0,20.8,100,28
184,2,2,0,21.3,93,36
185,2,2,0,23.3,97,32
186,2,2,0,25.6,90,53
187,2,2,0,27.1,102,32
188,2,2,0,29.3,97,58
189,2,2,0,33.3,100,25
190,2,2,0,34.0,97,62
191,2,2,0,34.0,102,8
192,2,2,0,37.6,93,68
193,2,2,0,41.3,97,47
194,2,2,0,44.7,93,45
195,2,2,0,44.7,90,23
196,2,2,0,46.7,97,39
197,2,2,0,49.2,97,53
198,2,2,0,51.1,100,47
199,2,2,0,53.2,93,35
200,2,2,0,55.7,97,43
201,2,2,0,55.7,0,4
202,2,2,0,57.9,100,19
203,2,2,0,58.4,100,31
204,2,2,0,60.8,91,4
205,2,2,0,60.8,102,12
206,2,2,0,63.3,90,31
207,2,2,0,63.3,91,4
208,2,2,0,66.4,97,32
209,2,2,0,68.1,97,38
210,2,2,0,69.9,93,26
211,2,2,0,75.0,97,28
212,2,2,0,75.0,100,15
213,2,2,0,88.0,95,42
214,2,2,0,92.8,102,54
215,2,2,0,95.6,104,38
216,2,2,0,97.9,100,33
217,2,2,0,104.5,104,27
218,2,2,0,112.3,100,37
219,2,2,0,129.2,100,32
220,2,2,0,138.9,104,26
221,2,2,0,146.5,104,33
222,2,2,0,157.2,100,26
223,2,2,0,162.1,100,30
224,2,2,0,166.4,104,25
225,2,2,0,169.9,102,30
226,2,2,0,177.4,104,20
227,2,2,0,180.2,108,23
228,2,2,0,183.9,108,20
229,2,2,0,190.6,104,20
230,2,2,0,196.0,108,25
231,2,2,0,201.1,109,26
232,2,2,0,208.9,108,23
233,2,2,0,215.6,111,31
234,2,2,0,224.9,111,35
235,2,2,0,232.2,106,20
236,2,2,0,239.4,108,19
237,2,2,0,242.5,104,20
238,2,2,0,247.2,111,20
239,2,2,0,251.4,115,20
240,2,2,0,260.3,108,25
241,2,2,0,267.4,111,17
242,2,2,0,271.4,108,14
243,2,2,0,282.7,111,16
244,2,2,0,286.6,106,26
245,2,2,0,293.0,106,18
246,2,2,0,301.9,108,16
247,2,2,0,308.3,108,26
248,2,2,0,312.6,108,21
249,2,2,0,318.5,111,23
250,2,2,0,322.7,111,37
251,2,2,0,325.2,108,40
252,2,2,0,328.6,108,37
253,2,2,0,336.6,108,34
254,2,2,0,339.8,108,23
255,2,2,0,346.0,109,32
256,2,2,0,353.5,108,39
257,2,2,0,355.9,100,33
258,2,2,0,359.0,99,36
259,2,2,0,364.0,104,40
260,2,2,0,367.6,104,45
261,2,2,0,369.6,93,37
262,2,2,0,373.6,93,9
263,2,2,1,0.5,82,14
264,2,2,1,1.7,82,17
265,2,2,1,2.9,86,17
266,2,2,1,6.1,93,24
267,2,2,1,9.9,90,11
268,2,2,1,9.9,109,6
269,2,2,1,14.7,100,23
270,2,2,1,15.5,100,17
271,2,2,1,16.3,93,7
272,2,2,1,18.2,95,34
273,2,2,1,20.6,100,34
274,2,2,1,24.8,100,54
275,2,2,1,26.4,97,47
276,2,2,1,29.3,97,53
277,2,2,1,30.5,93,13
278,2,2,1,30.5,100,9
279,2,2,1,33.4,95,8
280,2,2,1,33.9,81,72
281,2,2,1,33.9,90,25
282,2,2,1,37.6,93,41
283,2,2,1,41.3,100,52
284,2,2,1,44.7,100,24
285,2,2,1,46.7,100,47
286,2,2,1,49.2,100,42
287,2,2,1,51.1,97,35
288,2,2,1,53.2,7,1
289,2,2,1,53.2,95,52
290,2,2,1,55.7,100,24
291,2,2,1,57.8,100,31
292,2,2,1,57.8,93,10
293,2,2,1,57.9,95,20
294,2,2,1,57.9,97,25
295,2,2,1,61.0,97,27
296,2,2,1,63.3,97,46
297,2,2,1,66.4,97,47
298,2,2,1,68.1,95,24
299,2,2,1,69.9,104,26
300,2,2,1,75.0,100,55
301,2,2,1,88.0,104,39
302,2,2,1,92.8,108,34
303,2,2,1,95.0,104,44
304,2,2,1,98.0,104,44
305,2,2,1,104.5,104,25
306,2,2,1,112.3,104,36
307,2,2,1,129.2,104,31
308,2,2,1,138.9,104,39
309,2,2,1,146.5,100,27
310,2,2,1,157.2,102,32
311,2,2,1,162.1,104,32
312,2,2,1,166.4,102,42
313,2,2,1,169.9,104,39
314,2,2,1,177.4,111,28
315,2,2,1,180.2,115,29
316,2,2,1,183.9,104,30
317,2,2,1,190.6,108,33
318,2,2,1,196.0,108,42
319,2,2,1,201.1,111,30
320,2,2,1,208.9,111,26
321,2,2,1,215.6,111,30
322,2,2,1,224.9,113,28
323,2,2,1,232.2,111,25
324,2,2,1,239.4,111,24
325,2,2,1,242.5,115,20
326,2,2,1,247.2,111,26
327,2,2,1,251.4,111,30
328,2,2,1,260.3,111,17
329,2,2,1,267.4,104,20
330,2,2,1,271.4,111,24
331,2,2,1,282.7,109,20
332,2,2,1,286.6,109,22
333,2,2,1,293.0,111,28
334,2,2,1,301.9,111,27
335,2,2,1,308.3,108,25
336,2,2,1,312.6,108,31
337,2,2,1,318.5,111,25
338,2,2,1,322.7,113,28
339,2,2,1,325.2,111,26
340,2,2,1,328.6,106,20
341,2,2,1,336.6,115,26
342,2,2,1,339.8,108,39
343,2,2,1,346.0,108,36
344,2,2,1,353.5,111,39
345,2,2,1,356.1,111,42
346,2,2,1,359.0,108,43
347,2,2,1,364.0,108,34
348,2,2,1,367.6,108,35
349,2,2,1,368.6,111,1
350,2,3,0,1.7,79,21
351,2,3,0,2.9,79,21
352,2,3,0,6.1,93,23
353,2,3,0,9.9,90,31
354,2,3,0,14.7,93,28
355,2,3,0,15.5,97,54
356,2,3,0,17.4,109,18
357,2,3,0,20.0,97,15
358,2,3,0,20.8,97,24
359,2,3,0,21.3,93,37
360,2,3,0,23.3,97,32
361,2,3,0,25.6,93,65
362,2,3,0,27.1,97,30
363,2,3,0,29.3,100,51
364,2,3,0,33.3,97,24
365,2,3,0,34.0,93,69
366,2,3,0,34.0,95,10
367,2,3,0,37.6,93,79
368,2,3,0,41.3,97,52
369,2,3,0,44.7,90,52
370,2,3,0,44.7,93,28
371,2,3,0,46.7,97,57
372,2,3,0,49.2,93,31
373,2,3,0,51.1,97,38
374,2,3,0,53.2,97,29
375,2,3,0,55.7,97,43
376,2,3,0,55.7,0,4
377,2,3,0,57.9,104,13
378,2,3,0,58.4,93,41
379,2,3,0,60.8,100,7
380,2,3,0,60.8,100,12
381,2,3,0,63.3,97,33
382,2,3,0,63.3,106,4
383,2,3,0,66.4,93,32
384,2,3,0,68.1,100,36
385,2,3,0,69.9,93,26
386,2,3,0,75.0,104,32
387,2,3,0,75.0,100,11
388,2,3,0,88.0,97,47
389,2,3,0,92.8,100,42
390,2,3,0,95.6,104,25
391,2,3,0,97.9,100,24
392,2,3,0,104.5,97,31
393,2,3,0,112.3,100,33
394,2,3,0,129.2,104,38
395,2,3,0,138.9,102,30
396,2,3,0,146.5,100,26
397,2,3,0,157.2,100,27
398,2,3,0,162.1,104,20
399,2,3,0,166.4,109,18
400,2,3,0,169.9,104,32
401,2,3,0,177.4,104,40
402,2,3,0,180.2,104,10
403,2,3,0,183.9,104,22
404,2,3,0,190.6,104,29
405,2,3,0,196.0,111,34
406,2,3,0,201.1,111,23
407,2,3,0,208.9,111,34
408,2,3,0,215.6,108,30
409,2,3,0,224.9,108,25
410,2,3,0,232.2,108,25
411,2,3,0,239.4,108,22
412,2,3,0,242.5,115,21
413,2,3,0,247.2,115,17
414,2,3,0,251.4,108,24
415,2,3,0,260.3,108,16
416,2,3,0,267.4,108,12
417,2,3,0,271.4,111,19
418,2,3,0,282.7,111,12
419,2,3,0,286.6,109,22
420,2,3,0,293.0,104,21
421,2,3,0,301.9,104,29
422,2,3,0,308.3,111,21
423,2,3,0,312.6,108,25
424,2,3,0,318.5,108,27
425,2,3,0,322.7,108,33
426,2,3,0,325.2,104,27
427,2,3,0,328.6,104,22
428,2,3,0,336.6,99,30
429,2,3,0,339.8,111,41
430,2,3,0,346.0,108,31
431,2,3,0,353.5,106,34
432,2,3,0,355.9,104,35
433,2,3,0,359.0,100,34
434,2,3,0,364.0,97,34
435,2,3,0,367.6,100,44
436,2,3,0,369.6,97,49
437,2,3,0,373.6,75,6
438,2,3,1,0.5,90,13
439,2,3,1,1.7,90,15
440,2,3,1,2.9,90,25
441,2,3,1,6.1,97,26
442,2,3,1,9.9,93,16
443,2,3,1,9.9,111,7
444,2,3,1,14.7,100,30
445,2,3,1,15.5,97,17
446,2,3,1,16.3,100,17
447,2,3,1,18.2,97,17
448,2,3,1,20.6,97,23
449,2,3,1,24.8,104,52
450,2,3,1,26.4,104,64
451,2,3,1,29.3,97,54
452,2,3,1,30.5,97,17
453,2,3,1,30.5,97,13
454,2,3,1,33.4,93,11
455,2,3,1,33.9,79,72
456,2,3,1,33.9,86,39
457,2,3,1,37.6,93,40
458,2,3,1,41.3,99,40
459,2,3,1,44.7,100,29
460,2,3,1,46.7,104,34
461,2,3,1,49.2,100,42
462,2,3,1,51.1,93,51
463,2,3,1,53.2,3,2
464,2,3,1,53.2,97,67
465,2,3,1,55.7,97,47
466,2,3,1,57.8,100,21
467,2,3,1,57.8,93,3
468,2,3,1,57.9,93,13
469,2,3,1,57.9,93,30
470,2,3,1,61.0,100,29
471,2,3,1,63.3,100,24
472,2,3,1,66.4,93,35
473,2,3,1,68.1,93,22
474,2,3,1,69.9,100,28
475,2,3,1,75.0,100,46
476,2,3,1,88.0,97,59
477,2,3,1,92.8,100,46
478,2,3,1,95.0,100,39
479,2,3,1,98.0,100,30
480,2,3,1,104.5,104,42
481,2,3,1,112.3,104,35
482,2,3,1,129.2,104,35
483,2,3,1,138.9,104,36
484,2,3,1,146.5,108,33
485,2,3,1,157.2,108,35
486,2,3,1,162.1,108,25
487,2,3,1,166.4,108,39
488,2,3,1,169.9,104,39
489,2,3,1,177.4,108,25
490,2,3,1,180.2,108,35
491,2,3,1,183.9,108,31
492,2,3,1,190.6,111,32
493,2,3,1,196.0,108,31
494,2,3,1,201.1,108,36
495,2,3,1,208.9,111,26
496,2,3,1,215.6,111,23
497,2,3,1,224.9,111,28
498,2,3,1,232.2,115,28
499,2,3,1,239.4,115,27
500,2,3,1,242.5,115,26
501,2,3,1,247.2,111,25
502,2,3,1,251.4,108,20
503,2,3,1,260.3,109,20
504,2,3,1,267.4,108,24
505,2,3,1,271.4,108,23
506,2,3,1,282.7,108,23
507,2,3,1,286.6,113,20
508,2,3,1,293.0,111,25
509,2,3,1,301.9,115,25
510,2,3,1,308.3,115,35
511,2,3,1,312.6,108,34
512,2,3,1,318.5,104,27
513,2,3,1,322.7,111,26
514,2,3,1,325.2,108,24
515,2,3,1,328.6,111,43
516,2,3,1,336.6,115,46
517,2,3,1,339.8,108,27
518,2,3,1,346.0,104,34
519,2,3,1,353.5,108,38
520,2,3,1,356.1,104,33
521,2,3,1,359.0,104,60
522,2,3,1,364.0,111,38
523,2,3,1,367.6,109,30
524,2,3,1,368.6,90,1
525,2,4,0,1.7,90,13
526,2,4,0,2.9,90,25
527,2,4,0,6.1,90,35
528,2,4,0,9.9,90,46
529,2,4,0,14.7,93,19
530,2,4,0,15.5,93,47
531,2,4,0,17.4,111,6
532,2,4,0,20.0,97,18
533,2,4,0,20.8,93,34
534,2,4,0,21.3,95,34
535,2,4,0,23.3,97,25
536,2,4,0,25.6,93,62
537,2,4,0,27.1,97,33
538,2,4,0,29.3,100,53
539,2,4,0,33.3,100,26
540,2,4,0,34.0,97,58
541,2,4,0,34.0,99,10
542,2,4,0,37.6,93,92
543,2,4,0,41.3,97,41
544,2,4,0,44.7,93,40
545,2,4,0,44.7,100,24
546,2,4,0,46.7,93,49
547,2,4,0,49.2,97,46
548,2,4,0,51.1,100,40
549,2,4,0,53.2,93,39
550,2,4,0,55.7,97,68
551,2,4,0,55.7,0,4
552,2,4,0,57.9,97,19
553,2,4,0,58.4,100,38
554,2,4,0,60.8,97,8
555,2,4,0,60.8,91,10
556,2,4,0,63.3,97,36
557,2,4,0,63.3,79,5
558,2,4,0,66.4,100,33
559,2,4,0,68.1,100,36
560,2,4,0,69.9,97,24
561,2,4,0,75.0,106,28
562,2,4,0,75.0,97,17
563,2,4,0,88.0,97,53
564,2,4,0,92.8,97,35
565,2,4,0,95.6,100,35
566,2,4,0,97.9,104,33
567,2,4,0,104.5,97,30
568,2,4,0,112.3,100,35
569,2,4,0,129.2,104,25
570,2,4,0,138.9,104,25
571,2,4,0,146.5,104,25
572,2,4,0,157.2,97,22
573,2,4,0,162.1,97,25
574,2,4,0,166.4,108,23
575,2,4,0,169.9,108,24
576,2,4,0,177.4,100,26
577,2,4,0,180.2,104,23
578,2,4,0,183.9,104,26
579,2,4,0,190.6,104,25
580,2,4,0,196.0,108,35
581,2,4,0,201.1,108,32
582,2,4,0,208.9,108,24
583,2,4,0,215.6,109,28
584,2,4,0,224.9,108,23
585,2,4,0,232.2,108,20
586,2,4,0,239.4,115,23
587,2,4,0,242.5,108,15
588,2,4,0,247.2,108,15
589,2,4,0,251.4,106,16
590,2,4,0,260.3,108,21
591,2,4,0,267.4,111,19
592,2,4,0,271.4,108,13
593,2,4,0,282.7,111,19
594,2,4,0,286.6,104,22
595,2,4,0,293.0,108,21
596,2,4,0,301.9,109,20
597,2,4,0,308.3,111,24
598,2,4,0,312.6,108,30
599,2,4,0,318.5,108,23
600,2,4,0,322.7,108,21
601,2,4,0,325.2,108,26
602,2,4,0,328.6,104,27
603,2,4,0,336.6,108,35
604,2,4,0,339.8,111,37
605,2,4,0,346.0,108,37
606,2,4,0,353.5,108,33
607,2,4,0,355.9,108,36
608,2,4,0,359.0,108,35
609,2,4,0,364.0,104,47
610,2,4,0,367.6,100,45
611,2,4,0,369.6,95,30
612,2,4,0,373.6,86,3
613,2,4,1,0.5,93,11
614,2,4,1,1.7,93,15
615,2,4,1,2.9,90,17
616,2,4,1,6.1,90,26
617,2,4,1,9.9,97,15
618,2,4,1,9.9,108,9
619,2,4,1,14.7,99,28
620,2,4,1,15.5,93,21
621,2,4,1,16.3,100,16
622,2,4,1,18.2,97,24
623,2,4,1,20.6,100,35
624,2,4,1,24.8,97,54
625,2,4,1,26.4,97,41
626,2,4,1,29.3,100,50
627,2,4,1,30.5,100,16
628,2,4,1,30.5,93,17
629,2,4,1,33.4,97,11
630,2,4,1,33.9,82,87
631,2,4,1,33.9,91,22
632,2,4,1,37.6,93,39
633,2,4,1,41.3,99,34
634,2,4,1,44.7,100,20
635,2,4,1,46.7,100,35
636,2,4,1,49.2,99,32
637,2,4,1,51.1,97,49
638,2,4,1,53.2,7,6
639,2,4,1,53.2,93,76
640,2,4,1,55.7,93,37
641,2,4,1,57.8,97,37
642,2,4,1,57.8,100,8
643,2,4,1,57.9,97,18
644,2,4,1,57.9,93,19
645,2,4,1,61.0,100,31
646,2,4,1,63.3,100,45
647,2,4,1,66.4,99,42
648,2,4,1,68.1,97,17
649,2,4,1,69.9,102,18
650,2,4,1,75.0,100,44
651,2,4,1,88.0,97,47
652,2,4,1,92.8,104,30
653,2,4,1,95.0,104,39
654,2,4,1,98.0,104,44
655,2,4,1,104.5,104,33
656,2,4,1,112.3,106,20
657,2,4,1,129.2,106,36
658,2,4,1,138.9,104,33
659,2,4,1,146.5,104,36
660,2,4,1,157.2,104,38
661,2,4,1,162.1,111,26
662,2,4,1,166.4,108,32
663,2,4,1,169.9,108,29
664,2,4,1,177.4,111,32
665,2,4,1,180.2,111,30
666,2,4,1,183.9,106,30
667,2,4,1,190.6,108,35
668,2,4,1,196.0,111,26
669,2,4,1,201.1,108,30
670,2,4,1,208.9,108,33
671,2,4,1,215.6,111,23
672,2,4,1,224.9,111,19
673,2,4,1,232.2,115,25
674,2,4,1,239.4,115,26
675,2,4,1,242.5,118,28
676,2,4,1,247.2,111,27
677,2,4,1,251.4,111,27
678,2,4,1,260.3,111,16
679,2,4,1,267.4,108,31
680,2,4,1,271.4,111,19
681,2,4,1,282.7,111,27
682,2,4,1,286.6,108,25
683,2,4,1,293.0,108,25
684,2,4,1,301.9,109,24
685,2,4,1,308.3,108,30
686,2,4,1,312.6,108,32
687,2,4,1,318.5,111,33
688,2,4,1,322.7,115,35
689,2,4,1,325.2,113,30
690,2,4,1,328.6,111,25
691,2,4,1,336.6,115,37
692,2,4,1,339.8,111,49
693,2,4,1,346.0,108,40
694,2,4,1,353.5,104,46
695,2,4,1,356.1,108,44
696,2,4,1,359.0,104,47
697,2,4,1,364.0,111,36
698,2,4,1,367.6,108,41
699,2,4,1,368.6,0,0
700,2,5,0,1.7,88,22
701,2,5,0,2.9,86,21
702,2,5,0,6.1,90,21
703,2,5,0,9.9,88,36
704,2,5,0,14.7,90,26
705,2,5,0,15.5,97,49
706,2,5,0,17.4,100,15
707,2,5,0,20.0,100,16
708,2,5,0,20.8,104,23
709,2,5,0,21.3,99,36
710,2,5,0,23.3,93,20
711,2,5,0,25.6,97,51
712,2,5,0,27.1,104,29
713,2,5,0,29.3,97,56
714,2,5,0,33.3,104,25
715,2,5,0,34.0,97,39
716,2,5,0,34.0,99,14
717,2,5,0,37.6,90,89
718,2,5,0,41.3,100,50
719,2,5,0,44.7,86,28
720,2,5,0,44.7,97,29
721,2,5,0,46.7,93,41
722,2,5,0,49.2,97,37
723,2,5,0,51.1,100,43
724,2,5,0,53.2,97,45
725,2,5,0,55.7,100,59
726,2,5,0,55.7,1,2
727,2,5,0,57.9,104,11
728,2,5,0,58.4,97,47
729,2,5,0,60.8,97,7
730,2,5,0,60.8,97,16
731,2,5,0,63.3,97,34
732,2,5,0,63.3,86,5
733,2,5,0,66.4,100,36
734,2,5,0,68.1,100,52
735,2,5,0,69.9,100,30
736,2,5,0,75.0,108,31
737,2,5,0,75.0,100,25
738,2,5,0,88.0,100,37
739,2,5,0,92.8,100,31
740,2,5,0,95.6,104,28
741,2,5,0,97.9,100,28
742,2,5,0,104.5,100,27
743,2,5,0,112.3,104,25
744,2,5,0,129.2,100,32
745,2,5,0,138.9,108,20
746,2,5,0,146.5,100,25
747,2,5,0,157.2,104,23
748,2,5,0,162.1,104,19
749,2,5,0,166.4,108,19
750,2,5,0,169.9,104,26
751,2,5,0,177.4,100,30
752,2,5,0,180.2,111,18
753,2,5,0,183.9,108,29
754,2,5,0,190.6,104,34
755,2,5,0,196.0,100,21
756,2,5,0,201.1,104,32
757,2,5,0,208.9,108,29
758,2,5,0,215.6,108,27
759,2,5,0,224.9,111,21
760,2,5,0,232.2,104,19
761,2,5,0,239.4,100,15
762,2,5,0,242.5,109,14
763,2,5,0,247.2,111,16
764,2,5,0,251.4,115,32
765,2,5,0,260.3,104,17
766,2,5,0,267.4,104,11
767,2,5,0,271.4,108,21
768,2,5,0,282.7,104,19
769,2,5,0,286.6,111,15
770,2,5,0,293.0,111,11
771,2,5,0,301.9,109,26
772,2,5,0,308.3,108,21
773,2,5,0,312.6,108,22
774,2,5,0,318.5,108,23
775,2,5,0,322.7,100,26
776,2,5,0,325.2,104,23
777,2,5,0,328.6,108,15
778,2,5,0,336.6,108,25
779,2,5,0,339.8,111,32
780,2,5,0,346.0,108,41
781,2,5,0,353.5,108,43
782,2,5,0,355.9,106,36
783,2,5,0,359.0,100,33
784,2,5,0,364.0,104,44
785,2,5,0,367.6,97,30
786,2,5,0,369.6,97,36
787,2,5,0,373.6,72,1
788,2,5,1,0.5,86,9
789,2,5,1,1.7,97,8
790,2,5,1,2.9,93,13
791,2,5,1,6.1,97,23
792,2,5,1,9.9,90,11
793,2,5,1,9.9,109,10
794,2,5,1,14.7,93,15
795,2,5,1,15.5,97,12
796,2,5,1,16.3,99,16
797,2,5,1,18.2,88,26
798,2,5,1,20.6,100,23
799,2,5,1,24.8,104,76
800,2,5,1,26.4,100,68
801,2,5,1,29.3,97,54
802,2,5,1,30.5,97,19
803,2,5,1,30.5,102,16
804,2,5,1,33.4,97,10
805,2,5,1,33.9,82,65
806,2,5,1,33.9,93,35
807,2,5,1,37.6,97,37
808,2,5,1,41.3,100,43
809,2,5,1,44.7,97,27
810,2,5,1,46.7,100,39
811,2,5,1,49.2,104,37
812,2,5,1,51.1,93,28
813,2,5,1,53.2,3,5
814,2,5,1,53.2,93,63
815,2,5,1,55.7,95,36
816,2,5,1,57.8,97,32
817,2,5,1,57.8,93,7
818,2,5,1,57.9,97,16
819,2,5,1,57.9,97,24
820,2,5,1,61.0,100,30
821,2,5,1,63.3,100,29
822,2,5,1,66.4,104,41
823,2,5,1,68.1,99,30
824,2,5,1,69.9,106,34
825,2,5,1,75.0,100,46
826,2,5,1,88.0,100,38
827,2,5,1,92.8,100,28
828,2,5,1,95.0,100,27
829,2,5,1,98.0,104,29
830,2,5,1,104.5,102,36
831,2,5,1,112.3,100,45
832,2,5,1,129.2,104,22
833,2,5,1,138.9,104,36
834,2,5,1,146.5,104,34
835,2,5,1,157.2,106,30
836,2,5,1,162.1,104,28
837,2,5,1,166.4,108,32
838,2,5,1,169.9,106,28
839,2,5,1,177.4,109,20
840,2,5,1,180.2,111,25
841,2,5,1,183.9,108,31
842,2,5,1,190.6,111,31
843,2,5,1,196.0,108,36
844,2,5,1,201.1,115,23
845,2,5,1,208.9,111,25
846,2,5,1,215.6,111,26
847,2,5,1,224.9,108,25
848,2,5,1,232.2,108,21
849,2,5,1,239.4,111,21
850,2,5,1,242.5,111,17
851,2,5,1,247.2,111,22
852,2,5,1,251.4,115,25
853,2,5,1,260.3,108,25
854,2,5,1,267.4,108,28
855,2,5,1,271.4,108,30
856,2,5,1,282.7,108,23
857,2,5,1,286.6,111,19
858,2,5,1,293.0,111,23
859,2,5,1,301.9,111,26
860,2,5,1,308.3,113,22
861,2,5,1,312.6,104,31
862,2,5,1,318.5,104,35
863,2,5,1,322.7,104,23
864,2,5,1,325.2,108,19
865,2,5,1,328.6,111,30
866,2,5,1,336.6,115,41
867,2,5,1,339.8,111,32
868,2,5,1,346.0,108,46
869,2,5,1,353.5,108,54
870,2,5,1,356.1,104,52
871,2,5,1,359.0,108,55
