,星期,時間,方向,里程,車速,交通量
127,3,1,1,92.8,108,44
128,3,1,1,95.0,106,38
129,3,1,1,98.0,104,33
130,3,1,1,104.5,104,31
131,3,1,1,112.3,106,32
132,3,1,1,129.2,104,28
133,3,1,1,138.9,104,30
134,3,1,1,146.5,108,35
135,3,1,1,157.2,108,38
136,3,1,1,162.1,111,41
137,3,1,1,166.4,108,47
138,3,1,1,169.9,108,31
139,3,1,1,177.4,117,24
140,3,1,1,180.2,111,38
141,3,1,1,183.9,108,32
142,3,1,1,190.6,111,29
143,3,1,1,196.0,108,35
144,3,1,1,201.1,106,30
145,3,1,1,208.9,111,22
146,3,1,1,215.6,111,27
147,3,1,1,224.9,108,29
148,3,1,1,232.2,115,26
149,3,1,1,239.4,115,29
150,3,1,1,242.5,111,26
151,3,1,1,247.2,108,27
152,3,1,1,251.4,111,29
153,3,1,1,260.3,108,29
154,3,1,1,267.4,111,34
155,3,1,1,271.4,111,19
156,3,1,1,282.7,108,21
157,3,1,1,286.6,113,18
158,3,1,1,293.0,109,30
159,3,1,1,301.9,111,24
160,3,1,1,308.3,111,23
161,3,1,1,312.6,104,15
162,3,1,1,318.5,104,30
163,3,1,1,322.7,108,26
164,3,1,1,325.2,104,21
165,3,1,1,328.6,104,31
166,3,1,1,336.6,115,33
167,3,1,1,339.8,111,42
168,3,1,1,346.0,108,36
169,3,1,1,353.5,106,36
170,3,1,1,356.1,104,30
171,3,1,1,359.0,104,29
172,3,1,1,364.0,111,39
173,3,1,1,367.6,108,35
174,3,1,1,368.6,79,1
175,3,2,0,1.7,95,22
176,3,2,0,2.9,93,27
177,3,2,0,6.1,97,22
178,3,2,0,9.9,97,40
179,3,2,0,14.7,97,30
180,3,2,0,15.5,97,59
181,3,2,0,17.4,111,9
182,3,2,0,20.0,102,6
183,3,2,0,20.8,97,18
184,3,2,0,21.3,97,41
185,3,2,0,23.3,97,31
186,3,2,0,25.6,97,63
187,3,2,0,27.1,100,23
188,3,2,0,29.3,99,50
189,3,2,0,33.3,100,21
190,3,2,0,34.0,97,50
191,3,2,0,34.0,100,9
192,3,2,0,37.6,95,72
193,3,2,0,41.3,104,50
194,3,2,0,44.7,100,31
195,3,2,0,44.7,97,21
196,3,2,0,46.7,100,48
197,3,2,0,49.2,97,47
198,3,2,0,51.1,104,48
199,3,2,0,53.2,100,28
200,3,2,0,55.7,100,41
201,3,2,0,55.7,0,7
202,3,2,0,57.9,100,11
203,3,2,0,58.4,100,27
204,3,2,0,60.8,97,8
205,3,2,0,60.8,106,12
206,3,2,0,63.3,93,24
207,3,2,0,63.3,102,2
208,3,2,0,66.4,100,36
209,3,2,0,68.1,102,52
210,3,2,0,69.9,100,35
211,3,2,0,75.0,104,37
212,3,2,0,75.0,104,13
213,3,2,0,88.0,100,45
214,3,2,0,92.8,100,39
215,3,2,0,95.6,104,19
216,3,2,0,97.9,108,19
217,3,2,0,104.5,97,27
218,3,2,0,112.3,100,27
219,3,2,0,129.2,104,38
220,3,2,0,138.9,104,28
221,3,2,0,146.5,104,27
222,3,2,0,157.2,104,21
223,3,2,0,162.1,104,25
224,3,2,0,166.4,104,19
225,3,2,0,169.9,108,27
226,3,2,0,177.4,102,32
227,3,2,0,180.2,109,26
228,3,2,0,183.9,108,19
229,3,2,0,190.6,100,21
230,3,2,0,196.0,113,28
231,3,2,0,201.1,115,27
232,3,2,0,208.9,108,23
233,3,2,0,215.6,111,23
234,3,2,0,224.9,115,21
235,3,2,0,232.2,104,28
236,3,2,0,239.4,108,27
237,3,2,0,242.5,108,17
238,3,2,0,247.2,108,17
239,3,2,0,251.4,108,14
240,3,2,0,260.3,111,24
241,3,2,0,267.4,111,14
242,3,2,0,271.4,109,14
243,3,2,0,282.7,111,11
244,3,2,0,286.6,111,19
245,3,2,0,293.0,111,12
246,3,2,0,301.9,113,26
247,3,2,0,308.3,111,22
248,3,2,0,312.6,115,20
249,3,2,0,318.5,111,23
250,3,2,0,322.7,109,32
251,3,2,0,325.2,108,36
252,3,2,0,328.6,108,34
253,3,2,0,336.6,108,33
254,3,2,0,339.8,111,33
255,3,2,0,346.0,108,35
256,3,2,0,353.5,108,29
257,3,2,0,355.9,108,40
258,3,2,0,359.0,100,38
259,3,2,0,364.0,106,44
260,3,2,0,367.6,108,37
261,3,2,0,369.6,100,27
262,3,2,0,373.6,93,6
263,3,2,1,0.5,91,12
264,3,2,1,1.7,91,16
265,3,2,1,2.9,93,17
266,3,2,1,6.1,97,31
267,3,2,1,9.9,97,23
268,3,2,1,9.9,111,7
269,3,2,1,14.7,100,35
270,3,2,1,15.5,100,23
271,3,2,1,16.3,104,9
272,3,2,1,18.2,100,29
273,3,2,1,20.6,100,40
274,3,2,1,24.8,97,68
275,3,2,1,26.4,100,65
276,3,2,1,29.3,100,40
277,3,2,1,30.5,104,29
278,3,2,1,30.5,97,20
279,3,2,1,33.4,108,13
280,3,2,1,33.9,100,88
281,3,2,1,33.9,97,27
282,3,2,1,37.6,100,47
283,3,2,1,41.3,104,63
284,3,2,1,44.7,100,39
285,3,2,1,46.7,104,48
286,3,2,1,49.2,104,43
287,3,2,1,51.1,100,42
288,3,2,1,53.2,7,3
289,3,2,1,53.2,100,63
290,3,2,1,55.7,100,40
291,3,2,1,57.8,100,39
292,3,2,1,57.8,100,4
293,3,2,1,57.9,100,11
294,3,2,1,57.9,97,19
295,3,2,1,61.0,100,33
296,3,2,1,63.3,97,34
297,3,2,1,66.4,102,36
298,3,2,1,68.1,93,25
299,3,2,1,69.9,111,23
300,3,2,1,75.0,104,45
301,3,2,1,88.0,104,48
302,3,2,1,92.8,104,25
303,3,2,1,95.0,102,32
304,3,2,1,98.0,104,38
305,3,2,1,104.5,104,29
306,3,2,1,112.3,104,36
307,3,2,1,129.2,104,33
308,3,2,1,138.9,104,30
309,3,2,1,146.5,104,32
310,3,2,1,157.2,111,34
311,3,2,1,162.1,111,28
312,3,2,1,166.4,108,29
313,3,2,1,169.9,109,36
314,3,2,1,177.4,115,27
315,3,2,1,180.2,109,36
316,3,2,1,183.9,108,31
317,3,2,1,190.6,111,34
318,3,2,1,196.0,111,34
319,3,2,1,201.1,108,36
320,3,2,1,208.9,108,29
321,3,2,1,215.6,111,21
322,3,2,1,224.9,108,26
323,3,2,1,232.2,111,31
324,3,2,1,239.4,115,28
325,3,2,1,242.5,115,26
326,3,2,1,247.2,111,27
327,3,2,1,251.4,111,21
328,3,2,1,260.3,108,22
329,3,2,1,267.4,104,27
330,3,2,1,271.4,115,28
331,3,2,1,282.7,111,32
332,3,2,1,286.6,113,16
333,3,2,1,293.0,111,17
334,3,2,1,301.9,111,23
335,3,2,1,308.3,111,20
336,3,2,1,312.6,108,25
337,3,2,1,318.5,113,24
338,3,2,1,322.7,111,27
339,3,2,1,325.2,109,18
340,3,2,1,328.6,104,28
341,3,2,1,336.6,115,38
342,3,2,1,339.8,109,36
343,3,2,1,346.0,108,40
344,3,2,1,353.5,104,50
345,3,2,1,356.1,104,49
346,3,2,1,359.0,104,42
347,3,2,1,364.0,111,29
348,3,2,1,367.6,104,29
349,3,2,1,368.6,0,0
350,3,3,0,1.7,97,13
351,3,3,0,2.9,93,13
352,3,3,0,6.1,97,19
353,3,3,0,9.9,97,40
354,3,3,0,14.7,97,27
355,3,3,0,15.5,97,61
356,3,3,0,17.4,122,6
357,3,3,0,20.0,93,10
358,3,3,0,20.8,100,19
359,3,3,0,21.3,100,40
360,3,3,0,23.3,97,32
361,3,3,0,25.6,97,71
362,3,3,0,27.1,95,22
363,3,3,0,29.3,97,56
364,3,3,0,33.3,97,20
365,3,3,0,34.0,97,61
366,3,3,0,34.0,102,14
367,3,3,0,37.6,97,71
368,3,3,0,41.3,100,35
369,3,3,0,44.7,97,19
370,3,3,0,44.7,100,17
371,3,3,0,46.7,97,34
372,3,3,0,49.2,100,30
373,3,3,0,51.1,104,34
374,3,3,0,53.2,100,28
375,3,3,0,55.7,100,55
376,3,3,0,55.7,0,10
377,3,3,0,57.9,109,14
378,3,3,0,58.4,97,35
379,3,3,0,60.8,97,5
380,3,3,0,60.8,104,17
381,3,3,0,63.3,100,35
382,3,3,0,63.3,102,10
383,3,3,0,66.4,104,37
384,3,3,0,68.1,100,44
385,3,3,0,69.9,97,31
386,3,3,0,75.0,100,33
387,3,3,0,75.0,108,16
388,3,3,0,88.0,97,42
389,3,3,0,92.8,102,36
390,3,3,0,95.6,100,22
391,3,3,0,97.9,104,22
392,3,3,0,104.5,100,26
393,3,3,0,112.3,104,40
394,3,3,0,129.2,104,29
395,3,3,0,138.9,104,21
396,3,3,0,146.5,104,18
397,3,3,0,157.2,99,24
398,3,3,0,162.1,104,22
399,3,3,0,166.4,108,22
400,3,3,0,169.9,108,28
401,3,3,0,177.4,104,32
402,3,3,0,180.2,108,21
403,3,3,0,183.9,104,26
404,3,3,0,190.6,106,32
405,3,3,0,196.0,108,24
406,3,3,0,201.1,111,26
407,3,3,0,208.9,108,32
408,3,3,0,215.6,115,30
409,3,3,0,224.9,111,27
410,3,3,0,232.2,106,24
411,3,3,0,239.4,111,21
412,3,3,0,242.5,111,24
413,3,3,0,247.2,111,23
414,3,3,0,251.4,108,25
415,3,3,0,260.3,104,19
416,3,3,0,267.4,104,10
417,3,3,0,271.4,111,13
418,3,3,0,282.7,113,14
419,3,3,0,286.6,111,20
420,3,3,0,293.0,115,21
421,3,3,0,301.9,111,22
422,3,3,0,308.3,115,19
423,3,3,0,312.6,108,29
424,3,3,0,318.5,109,32
425,3,3,0,322.7,108,35
426,3,3,0,325.2,104,30
427,3,3,0,328.6,111,26
428,3,3,0,336.6,111,31
429,3,3,0,339.8,115,30
430,3,3,0,346.0,108,33
431,3,3,0,353.5,104,36
432,3,3,0,355.9,109,32
433,3,3,0,359.0,111,32
434,3,3,0,364.0,104,33
435,3,3,0,367.6,106,38
436,3,3,0,369.6,100,48
437,3,3,0,373.6,75,7
438,3,3,1,0.5,100,8
439,3,3,1,1.7,93,13
440,3,3,1,2.9,97,14
441,3,3,1,6.1,97,25
442,3,3,1,9.9,93,13
443,3,3,1,9.9,111,5
444,3,3,1,14.7,104,27
445,3,3,1,15.5,100,27
446,3,3,1,16.3,100,14
447,3,3,1,18.2,100,35
448,3,3,1,20.6,100,35
449,3,3,1,24.8,104,78
450,3,3,1,26.4,100,66
451,3,3,1,29.3,100,52
452,3,3,1,30.5,100,19
453,3,3,1,30.5,97,19
454,3,3,1,33.4,97,15
455,3,3,1,33.9,97,93
456,3,3,1,33.9,97,31
457,3,3,1,37.6,97,58
458,3,3,1,41.3,100,49
459,3,3,1,44.7,108,16
460,3,3,1,46.7,104,35
461,3,3,1,49.2,104,36
462,3,3,1,51.1,102,44
463,3,3,1,53.2,3,5
464,3,3,1,53.2,100,73
465,3,3,1,55.7,100,35
466,3,3,1,57.8,97,30
467,3,3,1,57.8,100,9
468,3,3,1,57.9,100,16
469,3,3,1,57.9,100,21
470,3,3,1,61.0,100,21
471,3,3,1,63.3,100,38
472,3,3,1,66.4,100,43
473,3,3,1,68.1,97,26
474,3,3,1,69.9,104,31
475,3,3,1,75.0,100,43
476,3,3,1,88.0,100,46
477,3,3,1,92.8,104,37
478,3,3,1,95.0,104,36
479,3,3,1,98.0,104,26
480,3,3,1,104.5,108,36
481,3,3,1,112.3,104,33
482,3,3,1,129.2,104,37
483,3,3,1,138.9,108,30
484,3,3,1,146.5,108,30
485,3,3,1,157.2,108,23
486,3,3,1,162.1,108,31
487,3,3,1,166.4,108,38
488,3,3,1,169.9,108,25
489,3,3,1,177.4,113,20
490,3,3,1,180.2,111,33
491,3,3,1,183.9,108,42
492,3,3,1,190.6,111,36
493,3,3,1,196.0,111,29
494,3,3,1,201.1,111,29
495,3,3,1,208.9,109,28
496,3,3,1,215.6,111,23
497,3,3,1,224.9,109,18
498,3,3,1,232.2,111,19
499,3,3,1,239.4,111,23
500,3,3,1,242.5,111,28
501,3,3,1,247.2,111,29
502,3,3,1,251.4,115,24
503,3,3,1,260.3,108,17
504,3,3,1,267.4,108,25
505,3,3,1,271.4,108,29
506,3,3,1,282.7,111,24
507,3,3,1,286.6,115,34
508,3,3,1,293.0,108,19
509,3,3,1,301.9,115,21
510,3,3,1,308.3,113,24
511,3,3,1,312.6,108,21
512,3,3,1,318.5,104,23
513,3,3,1,322.7,111,19
514,3,3,1,325.2,108,17
515,3,3,1,328.6,104,29
516,3,3,1,336.6,111,37
517,3,3,1,339.8,109,36
518,3,3,1,346.0,108,35
519,3,3,1,353.5,108,39
520,3,3,1,356.1,104,46
521,3,3,1,359.0,100,79
522,3,3,1,364.0,104,59
523,3,3,1,367.6,104,59
524,3,3,1,368.6,0,0
525,3,4,0,1.7,90,13
526,3,4,0,2.9,93,24
527,3,4,0,6.1,93,29
528,3,4,0,9.9,99,50
529,3,4,0,14.7,95,20
530,3,4,0,15.5,97,47
531,3,4,0,17.4,113,8
532,3,4,0,20.0,97,16
533,3,4,0,20.8,100,30
534,3,4,0,21.3,97,41
535,3,4,0,23.3,97,41
536,3,4,0,25.6,97,56
537,3,4,0,27.1,100,34
538,3,4,0,29.3,100,50
539,3,4,0,33.3,99,18
540,3,4,0,34.0,97,36
541,3,4,0,34.0,104,5
542,3,4,0,37.6,97,81
543,3,4,0,41.3,100,37
544,3,4,0,44.7,99,34
545,3,4,0,44.7,100,21
546,3,4,0,46.7,97,43
547,3,4,0,49.2,97,50
548,3,4,0,51.1,104,48
549,3,4,0,53.2,99,50
550,3,4,0,55.7,104,58
551,3,4,0,55.7,0,9
552,3,4,0,57.9,108,24
553,3,4,0,58.4,100,37
554,3,4,0,60.8,106,8
555,3,4,0,60.8,104,9
556,3,4,0,63.3,102,34
557,3,4,0,63.3,100,7
558,3,4,0,66.4,97,40
559,3,4,0,68.1,99,32
560,3,4,0,69.9,97,19
561,3,4,0,75.0,100,18
562,3,4,0,75.0,104,17
563,3,4,0,88.0,100,27
564,3,4,0,92.8,97,44
565,3,4,0,95.6,108,33
566,3,4,0,97.9,104,35
567,3,4,0,104.5,100,34
568,3,4,0,112.3,104,25
569,3,4,0,129.2,104,28
570,3,4,0,138.9,104,19
571,3,4,0,146.5,104,27
572,3,4,0,157.2,100,23
573,3,4,0,162.1,104,21
574,3,4,0,166.4,108,23
575,3,4,0,169.9,111,35
576,3,4,0,177.4,108,42
577,3,4,0,180.2,108,26
578,3,4,0,183.9,111,26
579,3,4,0,190.6,108,28
580,3,4,0,196.0,109,24
581,3,4,0,201.1,111,31
582,3,4,0,208.9,108,32
583,3,4,0,215.6,106,32
584,3,4,0,224.9,111,25
585,3,4,0,232.2,104,21
586,3,4,0,239.4,106,32
587,3,4,0,242.5,111,22
588,3,4,0,247.2,108,16
589,3,4,0,251.4,111,18
590,3,4,0,260.3,111,17
591,3,4,0,267.4,111,14
592,3,4,0,271.4,109,16
593,3,4,0,282.7,108,18
594,3,4,0,286.6,111,25
595,3,4,0,293.0,111,23
596,3,4,0,301.9,111,18
597,3,4,0,308.3,111,27
598,3,4,0,312.6,109,26
599,3,4,0,318.5,100,19
600,3,4,0,322.7,108,23
601,3,4,0,325.2,104,37
602,3,4,0,328.6,104,28
603,3,4,0,336.6,106,24
604,3,4,0,339.8,111,37
605,3,4,0,346.0,108,33
606,3,4,0,353.5,111,31
607,3,4,0,355.9,100,39
608,3,4,0,359.0,102,40
609,3,4,0,364.0,104,52
610,3,4,0,367.6,108,35
611,3,4,0,369.6,99,24
612,3,4,0,373.6,93,8
613,3,4,1,0.5,97,18
614,3,4,1,1.7,97,15
615,3,4,1,2.9,97,23
616,3,4,1,6.1,93,19
617,3,4,1,9.9,93,13
618,3,4,1,9.9,108,6
619,3,4,1,14.7,97,24
620,3,4,1,15.5,97,17
621,3,4,1,16.3,100,11
622,3,4,1,18.2,93,25
623,3,4,1,20.6,100,27
624,3,4,1,24.8,104,53
625,3,4,1,26.4,104,63
626,3,4,1,29.3,104,58
627,3,4,1,30.5,97,33
628,3,4,1,30.5,97,3
629,3,4,1,33.4,97,23
630,3,4,1,33.9,97,90
631,3,4,1,33.9,100,19
632,3,4,1,37.6,97,54
633,3,4,1,41.3,100,52
634,3,4,1,44.7,104,27
635,3,4,1,46.7,100,52
636,3,4,1,49.2,100,46
637,3,4,1,51.1,97,63
638,3,4,1,53.2,14,1
639,3,4,1,53.2,97,85
640,3,4,1,55.7,100,41
641,3,4,1,57.8,100,30
642,3,4,1,57.8,99,6
643,3,4,1,57.9,104,11
644,3,4,1,57.9,97,20
645,3,4,1,61.0,100,36
646,3,4,1,63.3,100,36
647,3,4,1,66.4,104,38
648,3,4,1,68.1,97,22
649,3,4,1,69.9,104,22
650,3,4,1,75.0,102,42
651,3,4,1,88.0,104,43
652,3,4,1,92.8,97,32
653,3,4,1,95.0,100,30
654,3,4,1,98.0,104,31
655,3,4,1,104.5,104,24
656,3,4,1,112.3,102,26
657,3,4,1,129.2,108,31
658,3,4,1,138.9,104,41
659,3,4,1,146.5,108,31
660,3,4,1,157.2,109,32
661,3,4,1,162.1,108,23
662,3,4,1,166.4,108,31
663,3,4,1,169.9,108,34
664,3,4,1,177.4,111,27
665,3,4,1,180.2,111,25
666,3,4,1,183.9,108,30
667,3,4,1,190.6,108,41
668,3,4,1,196.0,108,36
669,3,4,1,201.1,111,19
670,3,4,1,208.9,111,30
671,3,4,1,215.6,111,20
672,3,4,1,224.9,108,30
673,3,4,1,232.2,113,18
674,3,4,1,239.4,111,19
675,3,4,1,242.5,115,16
676,3,4,1,247.2,108,23
677,3,4,1,251.4,111,24
678,3,4,1,260.3,111,21
679,3,4,1,267.4,104,25
680,3,4,1,271.4,111,20
681,3,4,1,282.7,108,29
682,3,4,1,286.6,111,25
683,3,4,1,293.0,111,35
684,3,4,1,301.9,113,28
685,3,4,1,308.3,111,23
686,3,4,1,312.6,111,27
687,3,4,1,318.5,108,25
688,3,4,1,322.7,111,30
689,3,4,1,325.2,109,16
690,3,4,1,328.6,111,24
691,3,4,1,336.6,120,38
692,3,4,1,339.8,111,35
693,3,4,1,346.0,104,41
694,3,4,1,353.5,104,46
695,3,4,1,356.1,108,40
696,3,4,1,359.0,108,45
697,3,4,1,364.0,108,59
698,3,4,1,367.6,104,61
699,3,4,1,368.6,0,0
700,3,5,0,1.7,95,18
701,3,5,0,2.9,93,26
702,3,5,0,6.1,97,32
703,3,5,0,9.9,97,46
704,3,5,0,14.7,93,32
705,3,5,0,15.5,97,60
706,3,5,0,17.4,111,10
707,3,5,0,20.0,97,12
708,3,5,0,20.8,100,33
709,3,5,0,21.3,97,46
710,3,5,0,23.3,97,35
711,3,5,0,25.6,97,55
712,3,5,0,27.1,104,36
713,3,5,0,29.3,97,50
714,3,5,0,33.3,106,20
715,3,5,0,34.0,97,40
716,3,5,0,34.0,100,19
717,3,5,0,37.6,97,73
718,3,5,0,41.3,100,61
719,3,5,0,44.7,100,34
720,3,5,0,44.7,104,23
721,3,5,0,46.7,97,54
722,3,5,0,49.2,104,39
723,3,5,0,51.1,104,46
724,3,5,0,53.2,99,42
725,3,5,0,55.7,104,61
726,3,5,0,55.7,0,4
727,3,5,0,57.9,104,16
728,3,5,0,58.4,97,39
729,3,5,0,60.8,104,7
730,3,5,0,60.8,100,14
731,3,5,0,63.3,100,22
732,3,5,0,63.3,95,4
733,3,5,0,66.4,93,24
734,3,5,0,68.1,99,32
735,3,5,0,69.9,97,18
736,3,5,0,75.0,104,22
737,3,5,0,75.0,104,21
738,3,5,0,88.0,97,40
739,3,5,0,92.8,102,44
740,3,5,0,95.6,104,28
741,3,5,0,97.9,108,23
742,3,5,0,104.5,104,26
743,3,5,0,112.3,100,25
744,3,5,0,129.2,100,26
745,3,5,0,138.9,104,23
746,3,5,0,146.5,104,23
747,3,5,0,157.2,100,23
748,3,5,0,162.1,111,27
749,3,5,0,166.4,108,25
750,3,5,0,169.9,111,37
751,3,5,0,177.4,108,39
752,3,5,0,180.2,102,18
753,3,5,0,183.9,100,23
754,3,5,0,190.6,106,20
755,3,5,0,196.0,111,25
756,3,5,0,201.1,111,27
757,3,5,0,208.9,108,26
758,3,5,0,215.6,108,27
759,3,5,0,224.9,108,22
760,3,5,0,232.2,99,22
761,3,5,0,239.4,108,18
762,3,5,0,242.5,108,14
763,3,5,0,247.2,111,13
764,3,5,0,251.4,111,15
765,3,5,0,260.3,111,17
766,3,5,0,267.4,109,14
767,3,5,0,271.4,108,21
768,3,5,0,282.7,111,22
769,3,5,0,286.6,108,13
770,3,5,0,293.0,106,14
771,3,5,0,301.9,106,26
772,3,5,0,308.3,111,17
773,3,5,0,312.6,111,17
774,3,5,0,318.5,108,26
775,3,5,0,322.7,108,27
776,3,5,0,325.2,106,22
777,3,5,0,328.6,108,22
778,3,5,0,336.6,104,33
779,3,5,0,339.8,115,31
780,3,5,0,346.0,108,30
781,3,5,0,353.5,104,42
782,3,5,0,355.9,108,36
783,3,5,0,359.0,104,37
784,3,5,0,364.0,108,21
785,3,5,0,367.6,97,25
786,3,5,0,369.6,95,30
787,3,5,0,373.6,79,1
788,3,5,1,0.5,90,15
789,3,5,1,1.7,90,17
790,3,5,1,2.9,93,19
791,3,5,1,6.1,100,34
792,3,5,1,9.9,88,12
793,3,5,1,9.9,144,5
794,3,5,1,14.7,99,32
795,3,5,1,15.5,97,19
796,3,5,1,16.3,102,14
797,3,5,1,18.2,97,21
798,3,5,1,20.6,97,29
799,3,5,1,24.8,100,60
800,3,5,1,26.4,99,54
801,3,5,1,29.3,104,51
802,3,5,1,30.5,100,29
803,3,5,1,30.5,104,1
804,3,5,1,33.4,97,9
805,3,5,1,33.9,100,96
806,3,5,1,33.9,100,25
807,3,5,1,37.6,100,57
808,3,5,1,41.3,100,58
809,3,5,1,44.7,100,23
810,3,5,1,46.7,104,43
811,3,5,1,49.2,104,43
812,3,5,1,51.1,97,42
813,3,5,1,53.2,7,7
814,3,5,1,53.2,97,68
815,3,5,1,55.7,100,39
816,3,5,1,57.8,97,25
817,3,5,1,57.8,100,6
818,3,5,1,57.9,100,9
819,3,5,1,57.9,100,25
820,3,5,1,61.0,104,16
821,3,5,1,63.3,100,27
822,3,5,1,66.4,100,34
823,3,5,1,68.1,97,13
824,3,5,1,69.9,100,31
825,3,5,1,75.0,100,47
826,3,5,1,88.0,100,40
827,3,5,1,92.8,104,27
828,3,5,1,95.0,104,27
829,3,5,1,98.0,102,26
830,3,5,1,104.5,104,32
831,3,5,1,112.3,102,34
832,3,5,1,129.2,102,28
833,3,5,1,138.9,104,37
834,3,5,1,146.5,104,35
835,3,5,1,157.2,111,34
836,3,5,1,162.1,111,25
837,3,5,1,166.4,108,37
838,3,5,1,169.9,111,25
839,3,5,1,177.4,113,18
840,3,5,1,180.2,111,35
841,3,5,1,183.9,111,28
842,3,5,1,190.6,111,26
843,3,5,1,196.0,108,27
844,3,5,1,201.1,108,41
845,3,5,1,208.9,111,21
846,3,5,1,215.6,111,27
847,3,5,1,224.9,108,19
848,3,5,1,232.2,108,27
849,3,5,1,239.4,111,29
850,3,5,1,242.5,111,19
851,3,5,1,247.2,108,22
852,3,5,1,251.4,113,22
853,3,5,1,260.3,111,20
854,3,5,1,267.4,111,22
855,3,5,1,271.4,108,21
856,3,5,1,282.7,106,16
857,3,5,1,286.6,115,20
858,3,5,1,293.0,108,27
859,3,5,1,301.9,108,23
860,3,5,1,308.3,108,39
861,3,5,1,312.6,104,28
862,3,5,1,318.5,104,23
863,3,5,1,322.7,104,22
864,3,5,1,325.2,111,19
865,3,5,1,328.6,111,23
866,3,5,1,336.6,115,28
867,3,5,1,339.8,111,31
868,3,5,1,346.0,108,38
869,3,5,1,353.5,102,46
870,3,5,1,356.1,104,46
871,3,5,1,359.0,104,53
