,星期,時間,方向,里程,車速,交通量
79,4,1,0,339.8,111,45
80,4,1,0,346.0,108,47
81,4,1,0,353.5,104,41
82,4,1,0,355.9,108,47
83,4,1,0,359.0,104,56
84,4,1,0,364.0,104,62
85,4,1,0,367.6,106,50
86,4,1,0,369.6,97,57
87,4,1,0,373.6,82,2
88,4,1,1,0.5,90,20
89,4,1,1,1.7,95,24
90,4,1,1,2.9,93,35
91,4,1,1,6.1,93,40
92,4,1,1,9.9,97,16
93,4,1,1,9.9,118,9
94,4,1,1,14.7,100,34
95,4,1,1,15.5,93,23
96,4,1,1,16.3,104,21
97,4,1,1,18.2,97,48
98,4,1,1,20.6,100,29
99,4,1,1,24.8,100,99
100,4,1,1,26.4,100,73
101,4,1,1,29.3,100,61
102,4,1,1,30.5,100,17
103,4,1,1,30.5,102,14
104,4,1,1,33.4,97,17
105,4,1,1,33.9,95,126
106,4,1,1,33.9,97,28
107,4,1,1,37.6,97,71
108,4,1,1,41.3,100,76
109,4,1,1,44.7,97,28
110,4,1,1,46.7,104,49
111,4,1,1,49.2,97,57
112,4,1,1,51.1,97,43
113,4,1,1,53.2,5,6
114,4,1,1,53.2,97,63
115,4,1,1,55.7,97,36
116,4,1,1,57.8,97,40
117,4,1,1,57.8,102,6
118,4,1,1,57.9,93,9
119,4,1,1,57.9,97,25
120,4,1,1,61.0,97,30
121,4,1,1,63.3,97,39
122,4,1,1,66.4,104,47
123,4,1,1,68.1,93,25
124,4,1,1,69.9,104,36
125,4,1,1,75.0,104,51
126,4,1,1,88.0,104,50
127,4,1,1,92.8,104,31
128,4,1,1,95.0,104,39
129,4,1,1,98.0,104,36
130,4,1,1,104.5,106,34
131,4,1,1,112.3,104,48
132,4,1,1,129.2,104,41
133,4,1,1,138.9,104,43
134,4,1,1,146.5,104,34
135,4,1,1,157.2,108,36
136,4,1,1,162.1,111,44
137,4,1,1,166.4,111,47
138,4,1,1,169.9,108,34
139,4,1,1,177.4,104,18
140,4,1,1,180.2,109,34
141,4,1,1,183.9,108,46
142,4,1,1,190.6,108,49
143,4,1,1,196.0,104,36
144,4,1,1,201.1,104,61
145,4,1,1,208.9,93,35
146,4,1,1,215.6,104,26
147,4,1,1,224.9,100,23
148,4,1,1,232.2,104,30
149,4,1,1,239.4,100,33
150,4,1,1,242.5,108,40
151,4,1,1,247.2,100,50
152,4,1,1,251.4,104,29
153,4,1,1,260.3,108,26
154,4,1,1,267.4,108,25
155,4,1,1,271.4,111,25
156,4,1,1,282.7,108,29
157,4,1,1,286.6,115,22
158,4,1,1,293.0,111,39
159,4,1,1,301.9,97,41
160,4,1,1,308.3,108,33
161,4,1,1,312.6,104,31
162,4,1,1,318.5,108,42
163,4,1,1,322.7,108,35
164,4,1,1,325.2,108,15
165,4,1,1,328.6,104,30
166,4,1,1,336.6,115,33
167,4,1,1,339.8,108,53
168,4,1,1,346.0,111,37
169,4,1,1,353.5,104,43
170,4,1,1,356.1,100,54
171,4,1,1,359.0,104,48
172,4,1,1,364.0,106,34
173,4,1,1,367.6,97,33
174,4,1,1,368.6,93,1
175,4,2,0,1.7,93,29
176,4,2,0,2.9,93,47
177,4,2,0,6.1,93,51
178,4,2,0,9.9,93,65
179,4,2,0,14.7,75,39
180,4,2,0,15.5,97,66
181,4,2,0,17.4,100,17
182,4,2,0,20.0,100,21
183,4,2,0,20.8,100,42
184,4,2,0,21.3,93,45
185,4,2,0,23.3,100,30
186,4,2,0,25.6,97,78
187,4,2,0,27.1,100,41
188,4,2,0,29.3,100,73
189,4,2,0,33.3,102,18
190,4,2,0,34.0,100,59
191,4,2,0,34.0,102,20
192,4,2,0,37.6,97,83
193,4,2,0,41.3,100,53
194,4,2,0,44.7,100,34
195,4,2,0,44.7,100,17
196,4,2,0,46.7,100,59
197,4,2,0,49.2,100,55
198,4,2,0,51.1,104,60
199,4,2,0,53.2,99,68
200,4,2,0,55.7,100,85
201,4,2,0,55.7,0,10
202,4,2,0,57.9,104,26
203,4,2,0,58.4,100,51
204,4,2,0,60.8,115,7
205,4,2,0,60.8,100,17
206,4,2,0,63.3,100,32
207,4,2,0,63.3,104,2
208,4,2,0,66.4,100,38
209,4,2,0,68.1,104,39
210,4,2,0,69.9,97,39
211,4,2,0,75.0,104,43
212,4,2,0,75.0,108,21
213,4,2,0,88.0,100,59
214,4,2,0,92.8,100,56
215,4,2,0,95.6,104,35
216,4,2,0,97.9,104,41
217,4,2,0,104.5,100,25
218,4,2,0,112.3,108,38
219,4,2,0,129.2,104,45
220,4,2,0,138.9,111,39
221,4,2,0,146.5,111,28
222,4,2,0,157.2,104,41
223,4,2,0,162.1,111,31
224,4,2,0,166.4,111,21
225,4,2,0,169.9,0,0
226,4,2,0,177.4,0,0
227,4,2,0,180.2,100,12
228,4,2,0,183.9,108,22
229,4,2,0,190.6,100,29
230,4,2,0,196.0,106,34
231,4,2,0,201.1,108,53
232,4,2,0,208.9,111,37
233,4,2,0,215.6,108,33
234,4,2,0,224.9,108,26
235,4,2,0,232.2,104,27
236,4,2,0,239.4,104,17
237,4,2,0,242.5,108,23
238,4,2,0,247.2,102,26
239,4,2,0,251.4,102,30
240,4,2,0,260.3,104,28
241,4,2,0,267.4,100,7
242,4,2,0,271.4,108,20
243,4,2,0,282.7,111,25
244,4,2,0,286.6,111,21
245,4,2,0,293.0,111,20
246,4,2,0,301.9,111,26
247,4,2,0,308.3,111,27
248,4,2,0,312.6,108,22
249,4,2,0,318.5,104,17
250,4,2,0,322.7,108,32
251,4,2,0,325.2,108,30
252,4,2,0,328.6,104,26
253,4,2,0,336.6,104,35
254,4,2,0,339.8,111,32
255,4,2,0,346.0,111,28
256,4,2,0,353.5,104,50
257,4,2,0,355.9,104,48
258,4,2,0,359.0,102,42
259,4,2,0,364.0,104,45
260,4,2,0,367.6,104,56
261,4,2,0,369.6,97,50
262,4,2,0,373.6,97,10
263,4,2,1,0.5,86,20
264,4,2,1,1.7,90,30
265,4,2,1,2.9,93,29
266,4,2,1,6.1,97,37
267,4,2,1,9.9,95,16
268,4,2,1,9.9,113,10
269,4,2,1,14.7,100,29
270,4,2,1,15.5,99,24
271,4,2,1,16.3,104,9
272,4,2,1,18.2,97,34
273,4,2,1,20.6,100,33
274,4,2,1,24.8,100,90
275,4,2,1,26.4,100,83
276,4,2,1,29.3,100,71
277,4,2,1,30.5,100,27
278,4,2,1,30.5,104,15
279,4,2,1,33.4,100,19
280,4,2,1,33.9,93,115
281,4,2,1,33.9,97,21
282,4,2,1,37.6,97,77
283,4,2,1,41.3,100,80
284,4,2,1,44.7,100,24
285,4,2,1,46.7,104,53
286,4,2,1,49.2,104,48
287,4,2,1,51.1,99,56
288,4,2,1,53.2,5,8
289,4,2,1,53.2,93,79
290,4,2,1,55.7,97,43
291,4,2,1,57.8,100,28
292,4,2,1,57.8,97,17
293,4,2,1,57.9,99,12
294,4,2,1,57.9,97,24
295,4,2,1,61.0,104,35
296,4,2,1,63.3,100,32
297,4,2,1,66.4,100,45
298,4,2,1,68.1,93,31
299,4,2,1,69.9,106,32
300,4,2,1,75.0,104,57
301,4,2,1,88.0,104,45
302,4,2,1,92.8,104,33
303,4,2,1,95.0,100,33
304,4,2,1,98.0,104,37
305,4,2,1,104.5,104,39
306,4,2,1,112.3,104,30
307,4,2,1,129.2,104,39
308,4,2,1,138.9,106,50
309,4,2,1,146.5,104,48
310,4,2,1,157.2,104,61
311,4,2,1,162.1,108,34
312,4,2,1,166.4,111,35
313,4,2,1,169.9,108,38
314,4,2,1,177.4,111,29
315,4,2,1,180.2,111,37
316,4,2,1,183.9,104,34
317,4,2,1,190.6,111,32
318,4,2,1,196.0,100,38
319,4,2,1,201.1,100,29
320,4,2,1,208.9,100,47
321,4,2,1,215.6,97,20
322,4,2,1,224.9,97,27
323,4,2,1,232.2,100,22
324,4,2,1,239.4,108,21
325,4,2,1,242.5,109,28
326,4,2,1,247.2,104,31
327,4,2,1,251.4,97,44
328,4,2,1,260.3,108,15
329,4,2,1,267.4,108,22
330,4,2,1,271.4,108,33
331,4,2,1,282.7,108,32
332,4,2,1,286.6,108,30
333,4,2,1,293.0,111,22
334,4,2,1,301.9,93,32
335,4,2,1,308.3,111,40
336,4,2,1,312.6,108,39
337,4,2,1,318.5,108,35
338,4,2,1,322.7,111,29
339,4,2,1,325.2,109,24
340,4,2,1,328.6,108,34
341,4,2,1,336.6,111,44
342,4,2,1,339.8,108,39
343,4,2,1,346.0,104,48
344,4,2,1,353.5,108,50
345,4,2,1,356.1,111,47
346,4,2,1,359.0,102,48
347,4,2,1,364.0,108,47
348,4,2,1,367.6,100,43
349,4,2,1,368.6,97,1
350,4,3,0,1.7,93,33
351,4,3,0,2.9,93,39
352,4,3,0,6.1,93,39
353,4,3,0,9.9,93,61
354,4,3,0,14.7,82,31
355,4,3,0,15.5,93,73
356,4,3,0,17.4,99,14
357,4,3,0,20.0,93,28
358,4,3,0,20.8,97,34
359,4,3,0,21.3,100,46
360,4,3,0,23.3,99,40
361,4,3,0,25.6,97,72
362,4,3,0,27.1,100,37
363,4,3,0,29.3,104,58
364,4,3,0,33.3,106,22
365,4,3,0,34.0,104,57
366,4,3,0,34.0,109,10
367,4,3,0,37.6,97,96
368,4,3,0,41.3,100,54
369,4,3,0,44.7,100,32
370,4,3,0,44.7,100,30
371,4,3,0,46.7,100,62
372,4,3,0,49.2,100,74
373,4,3,0,51.1,104,63
374,4,3,0,53.2,100,63
375,4,3,0,55.7,97,72
376,4,3,0,55.7,0,13
377,4,3,0,57.9,93,12
378,4,3,0,58.4,104,40
379,4,3,0,60.8,104,9
380,4,3,0,60.8,104,15
381,4,3,0,63.3,100,32
382,4,3,0,63.3,99,6
383,4,3,0,66.4,100,29
384,4,3,0,68.1,102,50
385,4,3,0,69.9,97,32
386,4,3,0,75.0,104,37
387,4,3,0,75.0,104,20
388,4,3,0,88.0,100,57
389,4,3,0,92.8,99,58
390,4,3,0,95.6,108,44
391,4,3,0,97.9,104,38
392,4,3,0,104.5,104,31
393,4,3,0,112.3,100,41
394,4,3,0,129.2,104,36
395,4,3,0,138.9,113,24
396,4,3,0,146.5,104,40
397,4,3,0,157.2,108,34
398,4,3,0,162.1,111,20
399,4,3,0,166.4,111,15
400,4,3,0,169.9,0,0
401,4,3,0,177.4,0,0
402,4,3,0,180.2,97,11
403,4,3,0,183.9,100,19
404,4,3,0,190.6,104,37
405,4,3,0,196.0,111,44
406,4,3,0,201.1,111,37
407,4,3,0,208.9,108,27
408,4,3,0,215.6,108,29
409,4,3,0,224.9,108,25
410,4,3,0,232.2,104,19
411,4,3,0,239.4,100,24
412,4,3,0,242.5,108,23
413,4,3,0,247.2,104,21
414,4,3,0,251.4,100,27
415,4,3,0,260.3,100,10
416,4,3,0,267.4,104,21
417,4,3,0,271.4,111,23
418,4,3,0,282.7,111,21
419,4,3,0,286.6,108,20
420,4,3,0,293.0,111,17
421,4,3,0,301.9,111,24
422,4,3,0,308.3,108,17
423,4,3,0,312.6,111,25
424,4,3,0,318.5,108,31
425,4,3,0,322.7,106,36
426,4,3,0,325.2,104,32
427,4,3,0,328.6,104,30
428,4,3,0,336.6,108,24
429,4,3,0,339.8,113,52
430,4,3,0,346.0,108,53
431,4,3,0,353.5,108,34
432,4,3,0,355.9,104,41
433,4,3,0,359.0,100,41
434,4,3,0,364.0,100,43
435,4,3,0,367.6,108,43
436,4,3,0,369.6,104,40
437,4,3,0,373.6,99,6
438,4,3,1,0.5,82,25
439,4,3,1,1.7,90,24
440,4,3,1,2.9,93,33
441,4,3,1,6.1,95,46
442,4,3,1,9.9,93,19
443,4,3,1,9.9,115,15
444,4,3,1,14.7,100,34
445,4,3,1,15.5,100,31
446,4,3,1,16.3,104,23
447,4,3,1,18.2,97,38
448,4,3,1,20.6,104,37
449,4,3,1,24.8,100,70
450,4,3,1,26.4,100,79
451,4,3,1,29.3,100,77
452,4,3,1,30.5,104,19
453,4,3,1,30.5,100,18
454,4,3,1,33.4,102,14
455,4,3,1,33.9,97,116
456,4,3,1,33.9,100,27
457,4,3,1,37.6,97,77
458,4,3,1,41.3,100,82
459,4,3,1,44.7,95,26
460,4,3,1,46.7,100,59
461,4,3,1,49.2,100,55
462,4,3,1,51.1,97,64
463,4,3,1,53.2,5,8
464,4,3,1,53.2,97,89
465,4,3,1,55.7,93,54
466,4,3,1,57.8,100,33
467,4,3,1,57.8,86,6
468,4,3,1,57.9,97,16
469,4,3,1,57.9,97,22
470,4,3,1,61.0,100,28
471,4,3,1,63.3,100,37
472,4,3,1,66.4,100,44
473,4,3,1,68.1,97,20
474,4,3,1,69.9,108,30
475,4,3,1,75.0,104,59
476,4,3,1,88.0,100,66
477,4,3,1,92.8,106,48
478,4,3,1,95.0,104,42
479,4,3,1,98.0,104,23
480,4,3,1,104.5,108,24
481,4,3,1,112.3,108,29
482,4,3,1,129.2,104,38
483,4,3,1,138.9,104,40
484,4,3,1,146.5,108,49
485,4,3,1,157.2,115,40
486,4,3,1,162.1,108,46
487,4,3,1,166.4,108,61
488,4,3,1,169.9,104,33
489,4,3,1,177.4,111,23
490,4,3,1,180.2,108,34
491,4,3,1,183.9,108,32
492,4,3,1,190.6,108,38
493,4,3,1,196.0,99,26
494,4,3,1,201.1,100,37
495,4,3,1,208.9,99,26
496,4,3,1,215.6,97,39
497,4,3,1,224.9,88,20
498,4,3,1,232.2,104,29
499,4,3,1,239.4,104,27
500,4,3,1,242.5,100,19
501,4,3,1,247.2,104,26
502,4,3,1,251.4,102,28
503,4,3,1,260.3,100,34
504,4,3,1,267.4,108,32
505,4,3,1,271.4,111,22
506,4,3,1,282.7,108,39
507,4,3,1,286.6,111,37
508,4,3,1,293.0,111,39
509,4,3,1,301.9,97,28
510,4,3,1,308.3,108,32
511,4,3,1,312.6,106,32
512,4,3,1,318.5,108,33
513,4,3,1,322.7,106,32
514,4,3,1,325.2,108,25
515,4,3,1,328.6,106,44
516,4,3,1,336.6,115,57
517,4,3,1,339.8,111,45
518,4,3,1,346.0,108,41
519,4,3,1,353.5,104,43
520,4,3,1,356.1,108,43
521,4,3,1,359.0,104,63
522,4,3,1,364.0,108,50
523,4,3,1,367.6,104,52
524,4,3,1,368.6,118,2
525,4,4,0,1.7,82,28
526,4,4,0,2.9,86,40
527,4,4,0,6.1,88,48
528,4,4,0,9.9,97,68
529,4,4,0,14.7,79,37
530,4,4,0,15.5,97,72
531,4,4,0,17.4,100,20
532,4,4,0,20.0,102,18
533,4,4,0,20.8,102,36
534,4,4,0,21.3,97,51
535,4,4,0,23.3,99,34
536,4,4,0,25.6,97,69
537,4,4,0,27.1,104,40
538,4,4,0,29.3,100,56
539,4,4,0,33.3,104,29
540,4,4,0,34.0,102,58
541,4,4,0,34.0,102,18
542,4,4,0,37.6,97,98
543,4,4,0,41.3,100,70
544,4,4,0,44.7,97,40
545,4,4,0,44.7,100,23
546,4,4,0,46.7,100,57
547,4,4,0,49.2,100,43
548,4,4,0,51.1,104,43
549,4,4,0,53.2,97,43
550,4,4,0,55.7,104,61
551,4,4,0,55.7,0,4
552,4,4,0,57.9,97,23
553,4,4,0,58.4,100,40
554,4,4,0,60.8,111,12
555,4,4,0,60.8,104,16
556,4,4,0,63.3,108,23
557,4,4,0,63.3,100,6
558,4,4,0,66.4,104,41
559,4,4,0,68.1,104,47
560,4,4,0,69.9,100,43
561,4,4,0,75.0,108,44
562,4,4,0,75.0,104,21
563,4,4,0,88.0,102,56
564,4,4,0,92.8,100,48
565,4,4,0,95.6,104,38
566,4,4,0,97.9,104,44
567,4,4,0,104.5,100,35
568,4,4,0,112.3,104,34
569,4,4,0,129.2,108,42
570,4,4,0,138.9,108,31
571,4,4,0,146.5,108,26
572,4,4,0,157.2,108,26
573,4,4,0,162.1,106,32
574,4,4,0,166.4,104,17
575,4,4,0,169.9,0,0
576,4,4,0,177.4,0,0
577,4,4,0,180.2,108,28
578,4,4,0,183.9,111,36
579,4,4,0,190.6,108,37
580,4,4,0,196.0,108,23
581,4,4,0,201.1,104,21
582,4,4,0,208.9,108,32
583,4,4,0,215.6,104,26
584,4,4,0,224.9,108,21
585,4,4,0,232.2,100,22
586,4,4,0,239.4,104,25
587,4,4,0,242.5,100,17
588,4,4,0,247.2,100,14
589,4,4,0,251.4,100,22
590,4,4,0,260.3,104,25
591,4,4,0,267.4,108,21
592,4,4,0,271.4,108,16
593,4,4,0,282.7,111,17
594,4,4,0,286.6,113,22
595,4,4,0,293.0,115,18
596,4,4,0,301.9,106,18
597,4,4,0,308.3,111,22
598,4,4,0,312.6,108,39
599,4,4,0,318.5,104,39
600,4,4,0,322.7,108,31
601,4,4,0,325.2,106,40
602,4,4,0,328.6,113,32
603,4,4,0,336.6,108,39
604,4,4,0,339.8,115,32
605,4,4,0,346.0,104,38
606,4,4,0,353.5,108,46
607,4,4,0,355.9,104,35
608,4,4,0,359.0,104,37
609,4,4,0,364.0,104,49
610,4,4,0,367.6,108,37
611,4,4,0,369.6,97,33
612,4,4,0,373.6,82,5
613,4,4,1,0.5,90,16
614,4,4,1,1.7,90,26
615,4,4,1,2.9,88,28
616,4,4,1,6.1,100,53
617,4,4,1,9.9,93,35
618,4,4,1,9.9,115,9
619,4,4,1,14.7,97,51
620,4,4,1,15.5,97,31
621,4,4,1,16.3,106,16
622,4,4,1,18.2,100,27
623,4,4,1,20.6,100,28
624,4,4,1,24.8,100,89
625,4,4,1,26.4,100,83
626,4,4,1,29.3,100,60
627,4,4,1,30.5,100,15
628,4,4,1,30.5,104,9
629,4,4,1,33.4,102,16
630,4,4,1,33.9,97,122
631,4,4,1,33.9,97,28
632,4,4,1,37.6,97,65
633,4,4,1,41.3,104,56
634,4,4,1,44.7,99,18
635,4,4,1,46.7,104,58
636,4,4,1,49.2,100,62
637,4,4,1,51.1,97,68
638,4,4,1,53.2,5,4
639,4,4,1,53.2,97,88
640,4,4,1,55.7,100,46
641,4,4,1,57.8,100,37
642,4,4,1,57.8,93,12
643,4,4,1,57.9,102,12
644,4,4,1,57.9,93,29
645,4,4,1,61.0,104,29
646,4,4,1,63.3,100,35
647,4,4,1,66.4,104,44
648,4,4,1,68.1,97,28
649,4,4,1,69.9,108,27
650,4,4,1,75.0,104,46
651,4,4,1,88.0,104,63
652,4,4,1,92.8,104,36
653,4,4,1,95.0,104,38
654,4,4,1,98.0,104,38
655,4,4,1,104.5,102,22
656,4,4,1,112.3,104,42
657,4,4,1,129.2,104,28
658,4,4,1,138.9,104,46
659,4,4,1,146.5,104,39
660,4,4,1,157.2,104,42
661,4,4,1,162.1,111,40
662,4,4,1,166.4,111,39
663,4,4,1,169.9,108,58
664,4,4,1,177.4,111,36
665,4,4,1,180.2,104,32
666,4,4,1,183.9,108,37
667,4,4,1,190.6,108,34
668,4,4,1,196.0,100,43
669,4,4,1,201.1,102,30
670,4,4,1,208.9,93,29
671,4,4,1,215.6,104,24
672,4,4,1,224.9,93,31
673,4,4,1,232.2,93,25
674,4,4,1,239.4,97,20
675,4,4,1,242.5,104,26
676,4,4,1,247.2,100,28
677,4,4,1,251.4,106,24
678,4,4,1,260.3,104,24
679,4,4,1,267.4,104,26
680,4,4,1,271.4,108,17
681,4,4,1,282.7,104,19
682,4,4,1,286.6,109,28
683,4,4,1,293.0,108,36
684,4,4,1,301.9,93,28
685,4,4,1,308.3,109,38
686,4,4,1,312.6,111,29
687,4,4,1,318.5,106,36
688,4,4,1,322.7,108,42
689,4,4,1,325.2,104,31
690,4,4,1,328.6,104,26
691,4,4,1,336.6,115,35
692,4,4,1,339.8,108,53
693,4,4,1,346.0,108,54
694,4,4,1,353.5,104,49
695,4,4,1,356.1,108,44
696,4,4,1,359.0,104,54
697,4,4,1,364.0,108,64
698,4,4,1,367.6,100,65
699,4,4,1,368.6,108,3
700,4,5,0,1.7,90,34
701,4,5,0,2.9,93,40
702,4,5,0,6.1,93,50
703,4,5,0,9.9,97,53
704,4,5,0,14.7,82,27
705,4,5,0,15.5,97,65
706,4,5,0,17.4,104,18
707,4,5,0,20.0,100,27
708,4,5,0,20.8,104,37
709,4,5,0,21.3,97,48
710,4,5,0,23.3,97,37
711,4,5,0,25.6,93,61
712,4,5,0,27.1,104,38
713,4,5,0,29.3,100,57
714,4,5,0,33.3,104,22
715,4,5,0,34.0,100,55
716,4,5,0,34.0,104,17
717,4,5,0,37.6,93,111
718,4,5,0,41.3,100,48
719,4,5,0,44.7,97,42
720,4,5,0,44.7,100,20
721,4,5,0,46.7,97,48
722,4,5,0,49.2,104,45
723,4,5,0,51.1,108,49
724,4,5,0,53.2,100,41
725,4,5,0,55.7,100,55
726,4,5,0,55.7,0,8
727,4,5,0,57.9,108,21
728,4,5,0,58.4,100,32
729,4,5,0,60.8,104,10
730,4,5,0,60.8,102,20
731,4,5,0,63.3,100,27
732,4,5,0,63.3,108,7
733,4,5,0,66.4,99,46
734,4,5,0,68.1,100,49
735,4,5,0,69.9,97,32
736,4,5,0,75.0,104,40
737,4,5,0,75.0,104,31
738,4,5,0,88.0,100,47
739,4,5,0,92.8,100,39
740,4,5,0,95.6,100,46
741,4,5,0,97.9,104,44
742,4,5,0,104.5,104,36
743,4,5,0,112.3,108,36
744,4,5,0,129.2,108,21
745,4,5,0,138.9,104,28
746,4,5,0,146.5,108,19
747,4,5,0,157.2,104,25
748,4,5,0,162.1,108,14
749,4,5,0,166.4,108,11
750,4,5,0,169.9,0,0
751,4,5,0,177.4,0,0
752,4,5,0,180.2,111,13
753,4,5,0,183.9,106,24
754,4,5,0,190.6,100,17
755,4,5,0,196.0,104,22
756,4,5,0,201.1,104,24
757,4,5,0,208.9,104,22
758,4,5,0,215.6,108,23
759,4,5,0,224.9,108,22
760,4,5,0,232.2,100,17
761,4,5,0,239.4,104,17
762,4,5,0,242.5,108,28
763,4,5,0,247.2,108,27
764,4,5,0,251.4,104,33
765,4,5,0,260.3,104,25
766,4,5,0,267.4,104,12
767,4,5,0,271.4,104,25
768,4,5,0,282.7,111,19
769,4,5,0,286.6,109,14
770,4,5,0,293.0,106,14
771,4,5,0,301.9,108,23
772,4,5,0,308.3,111,33
773,4,5,0,312.6,111,29
774,4,5,0,318.5,108,21
775,4,5,0,322.7,109,40
776,4,5,0,325.2,108,33
777,4,5,0,328.6,108,28
778,4,5,0,336.6,106,32
779,4,5,0,339.8,111,48
780,4,5,0,346.0,108,40
781,4,5,0,353.5,108,32
782,4,5,0,355.9,108,37
783,4,5,0,359.0,100,30
784,4,5,0,364.0,102,34
785,4,5,0,367.6,108,30
786,4,5,0,369.6,97,35
787,4,5,0,373.6,95,2
788,4,5,1,0.5,93,24
789,4,5,1,1.7,93,26
790,4,5,1,2.9,100,29
791,4,5,1,6.1,99,40
792,4,5,1,9.9,95,16
793,4,5,1,9.9,111,10
794,4,5,1,14.7,97,42
795,4,5,1,15.5,97,32
796,4,5,1,16.3,100,21
797,4,5,1,18.2,97,38
798,4,5,1,20.6,104,39
799,4,5,1,24.8,97,84
800,4,5,1,26.4,104,75
801,4,5,1,29.3,100,75
802,4,5,1,30.5,104,17
803,4,5,1,30.5,93,15
804,4,5,1,33.4,100,13
805,4,5,1,33.9,97,116
806,4,5,1,33.9,99,14
807,4,5,1,37.6,97,59
808,4,5,1,41.3,100,70
809,4,5,1,44.7,100,26
810,4,5,1,46.7,104,59
811,4,5,1,49.2,97,54
812,4,5,1,51.1,97,45
813,4,5,1,53.2,3,5
814,4,5,1,53.2,97,88
815,4,5,1,55.7,97,54
816,4,5,1,57.8,100,35
817,4,5,1,57.8,100,6
818,4,5,1,57.9,100,11
819,4,5,1,57.9,104,18
820,4,5,1,61.0,100,33
821,4,5,1,63.3,97,35
822,4,5,1,66.4,100,41
823,4,5,1,68.1,93,23
824,4,5,1,69.9,102,30
825,4,5,1,75.0,100,53
826,4,5,1,88.0,100,50
827,4,5,1,92.8,108,32
828,4,5,1,95.0,106,34
829,4,5,1,98.0,104,29
830,4,5,1,104.5,104,33
831,4,5,1,112.3,106,20
832,4,5,1,129.2,104,40
833,4,5,1,138.9,104,28
834,4,5,1,146.5,104,45
835,4,5,1,157.2,108,47
836,4,5,1,162.1,104,34
837,4,5,1,166.4,108,47
838,4,5,1,169.9,111,37
839,4,5,1,177.4,113,26
840,4,5,1,180.2,111,32
841,4,5,1,183.9,106,32
842,4,5,1,190.6,108,38
843,4,5,1,196.0,100,39
844,4,5,1,201.1,100,45
845,4,5,1,208.9,104,30
846,4,5,1,215.6,93,27
847,4,5,1,224.9,100,29
848,4,5,1,232.2,100,25
849,4,5,1,239.4,100,34
850,4,5,1,242.5,95,32
851,4,5,1,247.2,90,19
852,4,5,1,251.4,100,27
853,4,5,1,260.3,100,17
854,4,5,1,267.4,104,23
855,4,5,1,271.4,108,32
856,4,5,1,282.7,104,31
857,4,5,1,286.6,111,23
858,4,5,1,293.0,111,30
859,4,5,1,301.9,90,31
860,4,5,1,308.3,109,34
861,4,5,1,312.6,108,46
862,4,5,1,318.5,111,35
863,4,5,1,322.7,111,26
864,4,5,1,325.2,104,15
865,4,5,1,328.6,104,33
866,4,5,1,336.6,115,34
867,4,5,1,339.8,111,29
868,4,5,1,346.0,108,49
869,4,5,1,353.5,104,66
870,4,5,1,356.1,104,64
871,4,5,1,359.0,104,59
